        1.000000     -500.000000      250.000000        7.368421
     1536.649000     1626.369000      177.537600           1
     1521.307000     1615.791000      174.270400           1
     1505.965000     1605.216000      170.991500           1
     1490.623000     1594.644000      167.701300           1
     1475.280000     1584.075000      164.400800           1
     1459.937000     1573.509000      161.090800           1
     1444.592000     1562.944000      157.772100           1
     1429.246000     1552.379000      154.445700           1
     1413.900000     1541.810000      151.113100           1
     1398.561000     1531.237000      147.776900           1
     1383.232000     1520.659000      144.439700           1
     1367.914000     1510.079000      141.104500           1
     1352.610000     1499.499000      137.775700           1
     1337.325000     1488.922000      134.461000           1
     1322.064000     1478.353000      131.175800           1
     1306.825000     1467.804000      127.957800           1
     1291.586000     1457.273000      124.874100           1
     1276.323000     1446.749000      121.956100           1
     1261.026000     1436.227000      119.207200           1
     1245.695000     1425.704000      116.628700           1
     1230.328000     1415.181000      114.222400           1
     1214.926000     1404.656000      111.989400           1
     1199.484000     1394.125000      109.926800           1
     1184.004000     1383.583000      108.002900           1
     1168.494000     1373.025000      106.155000           1
     1152.963000     1362.451000      104.349700           1
     1137.418000     1351.864000      102.576300           1
     1121.864000     1341.264000      100.831400           1
     1106.306000     1330.652000       99.114640           1
     1090.746000     1320.029000       97.426410           1
     1075.188000     1309.395000       95.768140           1
     1059.645000     1298.758000       94.143520           1
     1044.119000     1288.122000       92.554460           1
     1028.611000     1277.495000       91.002490           1
     1013.121000     1266.894000       89.488440           1
      997.628800     1256.362000       88.009030           1
      982.088900     1245.934000       86.555880           1
      966.483400     1235.609000       85.126010           1
      950.810600     1225.382000       83.720000           1
      935.072300     1215.248000       82.338930           1
      919.270400     1205.203000       80.983890           1
      903.407500     1195.243000       79.655900           1
      887.486600     1185.363000       78.356000           1
      871.514200     1175.549000       77.085830           1
      855.498700     1165.781000       75.847360           1
      839.450100     1156.024000       74.642750           1
      823.388200     1146.236000       73.476160           1
      807.334700     1136.385000       72.352040           1
      791.306300     1126.455000       71.273630           1
      775.315400     1116.437000       70.243220           1
      759.372200     1106.323000       69.262470           1
      743.485000     1096.107000       68.332660           1
      727.661300     1085.782000       67.454700           1
      711.908600     1075.341000       66.629490           1
      696.234300     1064.779000       65.857790           1
      680.644200     1054.089000       65.139990           1
      665.144500     1043.265000       64.476460           1
      649.741200     1032.302000       63.867470           1
      634.440400     1021.192000       63.313260           1
