        1.000000     -500.000000      250.000000       11.578950
     1536.649000     1626.369000      177.537600           1
     1521.307000     1615.791000      174.270400           1
     1505.965000     1605.216000      170.991400           1
     1490.622000     1594.644000      167.701200           1
     1475.279000     1584.075000      164.400600           1
     1459.935000     1573.507000      161.090400           1
     1444.589000     1562.940000      157.771400           1
     1429.242000     1552.372000      154.444800           1
     1413.895000     1541.797000      151.112000           1
     1398.557000     1531.213000      147.776100           1
     1383.232000     1520.621000      144.439700           1
     1367.921000     1510.021000      141.105900           1
     1352.628000     1499.417000      137.779200           1
     1337.356000     1488.811000      134.467100           1
     1322.111000     1478.211000      131.185100           1
     1306.891000     1467.628000      127.971000           1
     1291.673000     1457.062000      124.891300           1
     1276.431000     1446.503000      121.977400           1
     1261.156000     1435.946000      119.232400           1
     1245.847000     1425.389000      116.657700           1
     1230.504000     1414.833000      114.255100           1
     1215.127000     1404.275000      112.025700           1
     1199.713000     1393.713000      109.966100           1
     1184.263000     1383.141000      108.044300           1
     1168.790000     1372.557000      106.196600           1
     1153.305000     1361.964000      104.386800           1
     1137.824000     1351.366000      102.592300           1
     1122.352000     1340.762000      100.787800           1
     1106.884000     1330.146000       98.970220           1
     1091.423000     1319.520000       97.140780           1
     1075.973000     1308.884000       95.301440           1
     1060.551000     1298.249000       93.462310           1
     1045.157000     1287.623000       91.635940           1
     1029.788000     1277.017000       89.838940           1
     1014.416000     1266.443000       88.077500           1
      999.024700     1255.979000       86.345910           1
      983.548300     1245.689000       84.631880           1
      967.956200     1235.572000       82.930490           1
      952.246500     1225.623000       81.242450           1
      936.421000     1215.836000       79.569060           1
      920.482100     1206.210000       77.911470           1
      904.432500     1196.739000       76.270810           1
      888.275900     1187.418000       74.648290           1
      872.021400     1178.232000       73.046180           1
      855.682500     1169.150000       71.467630           1
      839.276900     1160.126000       69.916430           1
      822.835000     1151.100000       68.399060           1
      806.384000     1142.021000       66.921120           1
      789.943500     1132.867000       65.486530           1
      773.528600     1123.625000       64.098140           1
      757.151400     1114.285000       62.758030           1
      740.821300     1104.839000       61.467750           1
      724.546500     1095.282000       60.228380           1
      708.335100     1085.606000       59.040950           1
      692.194800     1075.806000       57.906350           1
      676.131200     1065.875000       56.824910           1
      660.150100     1055.806000       55.796960           1
      644.257200     1045.593000       54.822750           1
      628.458400     1035.230000       53.902480           1
      612.759500     1024.711000       53.036300           1
      597.166500     1014.032000       52.224290           1
      581.685300     1003.188000       51.466460           1
      566.321700      992.174400       50.762790           1
      551.081500      980.987200       50.113180           1
      535.970600      969.623100       49.517480           1
      520.994600      958.079200       48.975490           1
      506.159100      946.352800       48.486980           1
      491.469800      934.441800       48.051690           1
      476.932100      922.344400       47.669330           1
      462.551500      910.059300       47.339580           1
      448.333300      897.585200       47.062100           1
      434.282800      884.921500       46.836540           1
      420.405200      872.067700       46.662580           1
      406.705800      859.023700       46.539860           1
      393.189600      845.789500       46.468070           1
      379.861600      832.365700       46.446890           1
      366.727000      818.752600       46.476030           1
      353.790400      804.951200       46.555240           1
      341.057000      790.962800       46.684280           1
      328.531500      776.788300       46.862990           1
      316.218800      762.429300       47.091210           1
      304.123400      747.887700       47.368870           1
      292.250300      733.165200       47.695930           1
      280.603900      718.263600       48.072460           1
      269.188900      703.185400       48.498550           1
      258.009800      687.933000       48.974420           1
      247.071200      672.508800       49.500340           1
      236.377500      656.915600       50.076690           1
      225.933100      641.156300       50.703960           1
      215.742200      625.234000       51.382750           1
      205.809200      609.151900       52.113800           1
      196.138300      592.913200       52.897970           1
      186.733700      576.521700       53.736150           1
      177.599300      559.980800       54.629320           1
      173.134700      551.655600       55.096830           1
      172.029400      549.568700       55.215910           1
      171.478300      548.524400       55.275780           1
      162.948900      531.671300       56.292270           2
      154.985900      514.550700       57.422950           2
      147.600800      497.180600       58.668580           2
      140.804700      479.580400       60.029690           2
      134.607700      461.769700       61.506560           2
      129.019000      443.768600       63.099120           2
      124.047200      425.598000       64.806980           2
      119.699600      407.279100       66.629400           2
      115.983000      388.833300       68.565250           2
      112.902800      370.282700       70.613030           2
      110.463700      351.649400       72.770830           2
      108.669300      332.955700       75.036330           2
      107.522300      314.224200       77.406840           2
      107.024200      295.477300       79.879210           2
      107.175600      276.737600       82.449880           2
      107.976300      258.027600       85.114890           2
      109.424700      239.369700       87.869800           2
      111.518700      220.786000       90.709790           2
      114.255000      202.298300       93.629530           2
      117.629400      183.928300       96.623270           2
      121.637000      165.697100       99.684770           2
      126.271700      147.625700      102.807300           2
      131.527000      129.734400      105.983800           2
      137.395300      112.043100      109.206600           2
      143.868400       94.571000      112.467500           2
      150.937300       77.337020      115.758100           2
      158.592400       60.359310      119.069500           2
      166.823300       43.655450      122.392400           2
      175.618900       27.242370      125.717400           2
      184.967800       11.136380      129.034700           2
      194.857600       -4.646918      132.334400           2
