        1.000000     -500.000000      250.000000       13.684210
     1536.649000     1626.369000      177.537600           1
     1521.307000     1615.791000      174.270400           1
     1505.965000     1605.216000      170.991400           1
     1490.622000     1594.644000      167.701200           1
     1475.279000     1584.074000      164.400600           1
     1459.934000     1573.506000      161.090300           1
     1444.588000     1562.938000      157.771200           1
     1429.240000     1552.369000      154.444400           1
     1413.893000     1541.791000      151.111600           1
     1398.556000     1531.201000      147.775700           1
     1383.233000     1520.601000      144.439700           1
     1367.925000     1509.992000      141.106700           1
     1352.637000     1499.375000      137.781000           1
     1337.372000     1488.755000      134.470200           1
     1322.135000     1478.138000      131.189900           1
     1306.924000     1467.538000      127.977700           1
     1291.717000     1456.955000      124.900100           1
     1276.486000     1446.378000      121.988200           1
     1261.222000     1435.803000      119.245200           1
     1245.925000     1425.229000      116.672300           1
     1230.594000     1414.656000      114.271600           1
     1215.231000     1404.083000      112.043900           1
     1199.833000     1393.506000      109.985700           1
     1184.403000     1382.922000      108.064600           1
     1168.955000     1372.330000      106.215800           1
     1153.505000     1361.733000      104.400100           1
     1138.077000     1351.142000      102.583500           1
     1122.674000     1340.550000      100.718400           1
     1107.286000     1329.948000       98.799020           1
     1091.913000     1319.335000       96.827460           1
     1076.560000     1308.713000       94.805490           1
     1061.245000     1298.094000       92.742600           1
     1045.970000     1287.489000       90.654620           1
     1030.728000     1276.907000       88.557780           1
     1015.464000     1266.350000       86.467860           1
     1000.168000     1255.917000       84.400900           1
      984.765100     1245.690000       82.345390           1
      969.219300     1235.670000       80.296130           1
      953.528600     1225.851000       78.254340           1
      937.695700     1216.231000       76.221670           1
      921.723100     1206.805000       74.199450           1
      905.614600     1197.569000       72.189010           1
      889.373900     1188.519000       70.191700           1
      873.011600     1179.638000       68.210190           1
      856.544800     1170.892000       66.248340           1
      839.995200     1162.231000       64.310970           1
      823.400300     1153.584000       62.406000           1
      806.788800     1144.891000       60.539460           1
      790.180800     1136.126000       58.715350           1
      773.592200     1127.273000       56.936710           1
      757.035800     1118.322000       55.205800           1
      740.521500     1109.265000       53.524230           1
      724.057700     1100.096000       51.893180           1
      707.651900     1090.806000       50.313510           1
      691.312300     1081.391000       48.786220           1
      675.044600     1071.844000       47.311690           1
      658.854300     1062.159000       45.890180           1
      642.747200     1052.328000       44.521870           1
      626.728900     1042.346000       43.206920           1
      610.805000     1032.207000       41.945400           1
      594.981500     1021.906000       40.737320           1
      579.264000     1011.438000       39.582660           1
      563.658400     1000.798000       38.481320           1
      548.170400      989.982500       37.433150           1
      532.805700      978.987500       36.437940           1
      517.570100      967.809800       35.495440           1
      502.469000      956.446800       34.605330           1
      487.508200      944.895800       33.767290           1
      472.693200      933.154800       32.980960           1
      458.029400      921.222300       32.245940           1
      443.522200      909.096700       31.561830           1
      429.177100      896.777300       30.928220           1
      414.999300      884.263300       30.344660           1
      400.994000      871.554300       29.810750           1
      387.166500      858.650000       29.326040           1
      373.521900      845.550900       28.890150           1
      360.065400      832.257200       28.502670           1
      346.801900      818.769500       28.163230           1
      333.736500      805.088700       27.871490           1
      320.874300      791.215900       27.627140           1
      308.220000      777.152500       27.429900           1
      295.778600      762.899700       27.279570           1
      283.555000      748.459400       27.175950           1
      271.553900      733.833300       27.118940           1
      259.780200      719.023500       27.108500           1
      248.238600      704.032100       27.144640           1
      236.933700      688.861600       27.227470           1
      225.870300      673.514500       27.357200           1
      215.052900      657.993500       27.534110           1
      204.486100      642.301300       27.758620           1
      194.174300      626.441200       28.031250           1
      184.122100      610.416300       28.352630           1
      174.333700      594.229900       28.723530           1
      164.813500      577.885500       29.144740           1
      155.565700      561.386800       29.617070           1
      146.594500      544.737700       30.141300           1
      137.904000      527.942100       30.718160           1
      129.498200      511.004100       31.348290           1
      121.381000      493.928000       32.032180           1
      117.431900      485.339600       32.394420           1
      116.456000      483.187300       32.487100           1
      108.964600      465.833300       33.286190           2
      102.074200      448.237200       34.193420           2
       95.795710      430.419400       35.208040           2
       90.138920      412.400900       36.328980           2
       85.112850      394.203200       37.554890           2
       80.725460      375.848200       38.884130           2
       76.983720      357.358400       40.314740           2
       73.893550      338.756400       41.844480           2
       71.459840      320.065500       43.470800           2
       69.686360      301.308700       45.190880           2
       68.575830      282.509500       47.001570           2
       68.129880      263.691400       48.899430           2
       68.349070      244.877900       50.880730           2
       69.232860      226.092500       52.941410           2
       70.779710      207.358400       55.077120           2
       72.986980      188.698700       57.283120           2
       75.851050      170.136400       59.554330           2
       79.367350      151.694000       61.885290           2
       83.530280      133.393600       64.270130           2
       88.333390      115.257000       66.702550           2
       93.769300       97.305510       69.175860           2
       99.829820       79.559880       71.682880           2
      106.505900       62.040290       74.216020           2
      113.787800       44.766370       76.767240           2
      121.664900       27.757050       79.328060           2
      130.125900       11.030670       81.889690           2
      139.159000       -5.395165       84.442960           2
      148.751500      -21.503510       86.978520           2
      158.890300      -37.278140       89.486770           2
      169.561400      -52.703590       91.958080           2
      180.750500      -67.765090       94.382790           2
      192.442800      -82.448650       96.751330           2
      204.622700      -96.741040       99.054300           2
      217.274300     -110.629800      101.282600           2
      230.381300     -124.103200      103.427400           2
      243.926900     -137.150300      105.480400           2
