X Curve1 
0.781419038772583 -18.3986721038818
0.872281730175018 -23.7278270721436
0.963144421577454 -28.1687889099121
1.0842946767807 -31.2774639129639
1.24784743785858 -34.1640892028809
1.42957282066345 -36.1625213623047
1.61129820346832 -38.605052947998
1.79908108711243 -40.6034851074219
1.92628884315491 -41.4916801452637
2.04138159751892 -41.0475807189941
2.17464685440063 -39.4932441711426
2.31396961212158 -37.272762298584
