X Curve3 
0.883002281188965 -4.00000047683716
0.932671189308167 -3.25806498527527
0.993377566337585 -3.50000047683716
1.09271538257599 -3.30645203590393
1.22698473930359 -3.1592972278595
1.35761606693268 -3.01612949371338
1.48454761505127 -2.91935515403748
1.66666686534882 -2.75806498527527
1.81015467643738 -2.62903261184692
1.920529961586 -2.54838752746582
1.99779272079468 -2.30645203590393
2.07505536079407 -2.17741990089417
2.21302461624146 -1.96774244308472
