X Curve1 
0.735455453395844 -13.561074256897
0.8616903424263 -0.103517457842827
1.00987911224365 -13.9751529693604
1.18551027774811 -19.5652160644531
1.31174528598785 -23.9130420684814
1.43798017501831 -28.4679069519043
1.59165740013123 -33.6438903808594
1.78375399112701 -39.8550720214844
1.90450036525726 -42.5465812683105
2.04171228408813 -40.0621109008789
2.18990111351013 -35.5072441101074
2.33260130882263 -31.7805366516113
