 (      89.767180       16.668370      125.309400)
 (      93.184630        2.212883      131.396100)
 (      97.118110      -12.093070      137.524400)
 (     101.565600      -26.237130      143.676900)
 (     106.524800      -40.207070      149.836100)
 (     111.993400      -53.990680      155.983800)
 (     117.968700      -67.575790      162.101700)
 (     124.447400      -80.950170      168.171200)
 (     131.426100      -94.101550      174.173400)
 (     138.900500     -107.017500      180.089300)
 (     146.865600     -119.685600      185.899800)
 (     155.315800     -132.093300      191.585800)
 (     164.244300     -144.227900      197.128400)
 (     173.643200     -156.076500      202.509200)
 (     183.503800     -167.626500      207.710300)
 (     193.815800     -178.865000      212.714500)
 (     204.568000     -189.779300      217.505500)
 (     215.747600     -200.356800      222.068100)
 (     227.340700     -210.585000      226.388500)
 (     239.332200     -220.451900      230.454200)
 (     251.705800     -229.945800      234.254500)
 (     264.444200     -239.055600      237.780400)
 (     277.528800     -247.770400      241.024600)
 (     290.940800     -256.080500      243.981800)
 (     304.660300     -263.976600      246.648500)
 (     318.667000     -271.450300      249.023300)
 (     332.940400     -278.494200      251.106200)
 (     347.459900     -285.101500      252.898900)
 (     362.204700     -291.266600      254.404700)
 (     377.154300     -296.984800      255.627700)
 (     392.288600     -302.252200      256.573400)
 (     407.587700     -307.065800      257.247300)
 (     423.032100     -311.423700      257.655500)
 (     438.602900     -315.324400      257.803600)
 (     454.281700     -318.767400      257.697400)
 (     470.050300     -321.752900      257.342000)
 (     485.891300     -324.281700      256.742400)
 (     501.787400     -326.355200      255.903400)
 (     517.722000     -327.975500      254.829300)
 (     533.678800     -329.145200      253.524500)
 (     549.642100     -329.867600      251.992900)
 (     565.596300     -330.146200      250.238500)
 (     581.526600     -329.985600      248.264800)
 (     597.418200     -329.390400      246.075300)
 (     613.257200     -328.366100      243.673200)
 (     629.029900     -326.918500      241.061600)
 (     644.723100     -325.054200      238.243500)
 (     660.324100     -322.780000      235.221400)
 (     675.820600     -320.103500      231.998000)
 (     691.200900     -317.032700      228.575600)
 (     706.453900     -313.576500      224.956500)
 (     721.568800     -309.744000      221.142800)
 (     736.535900     -305.545000      217.136400)
 (     751.345800     -300.989700      212.939100)
 (     765.989600     -296.089200      208.552800)
 (     780.459500     -290.854600      203.979200)
 (     794.748300     -285.297800      199.219800)
 (     808.849500     -279.430800      194.276600)
 (     822.757300     -273.266100      189.151200)
 (     836.466700     -266.816200      183.845700)
 (     849.973800     -260.093800      178.361900)
 (     863.274800     -253.111600      172.702200)
 (     876.367200     -245.882200      166.869100)
 (     889.249000     -238.417900      160.865200)
 (     901.918600     -230.730600      154.693600)
 (     914.375200     -222.831900      148.357600)
 (     926.618700     -214.732900      141.860600)
 (     938.648800     -206.444100      135.206700)
 (     950.466400     -197.975500      128.399900)
 (     962.072100     -189.336400      121.444500)
 (     973.467300     -180.535500      114.345200)
 (     984.653300     -171.580900      107.106600)
 (     995.631600     -162.480100       99.733890)
 (    1006.404000     -153.240000       92.231970)
 (    1016.973000     -143.866900       84.606080)
 (    1027.340000     -134.366500       76.861440)
 (    1037.507000     -124.744300       69.003400)
 (    1047.476000     -115.005100       61.037270)
 (    1057.251000     -105.153200       52.968390)
 (    1066.833000      -95.192730       44.802070)
 (    1076.224000      -85.127430       36.543590)
 (    1085.427000      -74.960650       28.198200)
 (    1094.445000      -64.695520       19.771040)
 (    1103.279000      -54.334930       11.267180)
 (    1111.933000      -43.881540        2.691604)
 (    1120.410000      -33.337810       -5.950812)
 (    1128.711000      -22.706070      -14.655300)
 (    1136.839000      -11.988520      -23.417240)
 (    1144.798000       -1.187231      -32.232130)
 (    1152.589000        9.695836      -41.095600)
 (    1160.217000       20.658770      -50.003420)
 (    1167.683000       31.699720      -58.951540)
 (    1174.990000       42.816880      -67.936070)
 (    1182.142000       54.008470      -76.953260)
 (    1189.141000       65.272740      -85.999540)
 (    1195.991000       76.607930      -95.071530)
 (    1196.414000       77.318700      -95.639310)
 (    1196.520000       77.496420      -95.781280)
