 (     180.619300     -227.108200      228.333100)
 (     188.617500     -240.029100      233.506400)
 (     197.118700     -252.709900      238.467300)
 (     206.112200     -265.134300      243.203600)
 (     215.586200     -277.286200      247.704500)
 (     225.527500     -289.149500      251.960600)
 (     235.922000     -300.708600      255.963700)
 (     246.754100     -311.948400      259.707200)
 (     258.007600     -322.854300      263.186100)
 (     269.665300     -333.412500      266.397000)
 (     281.709000     -343.609600      269.338000)
 (     294.120200     -353.433600      272.009100)
 (     306.880100     -362.872900      274.411300)
 (     319.969200     -371.917100      276.547200)
 (     333.368200     -380.556700      278.420400)
 (     347.057600     -388.783300      280.035400)
 (     361.018200     -396.589400      281.397200)
 (     375.230700     -403.968400      282.511000)
 (     389.676500     -410.914600      283.382200)
 (     404.336700     -417.423400      284.015700)
 (     419.193300     -423.490500      284.416200)
 (     434.228200     -429.113000      284.588000)
 (     449.423700     -434.288100      284.535200)
 (     464.762500     -439.014300      284.261700)
 (     480.227500     -443.290100      283.771100)
 (     495.802000     -447.115200      283.066800)
 (     511.469400     -450.489600      282.151900)
 (     527.213600     -453.413800      281.029400)
 (     543.018700     -455.889100      279.702100)
 (     558.869300     -457.917300      278.172400)
 (     574.749900     -459.500700      276.442900)
 (     590.645800     -460.642100      274.515600)
 (     606.542100     -461.344800      272.392600)
 (     622.424600     -461.612900      270.075800)
 (     638.279400     -461.451000      267.566900)
 (     654.092700     -460.864100      264.867300)
 (     669.851400     -459.858200      261.978300)
 (     685.542600     -458.439600      258.901000)
 (     701.153900     -456.615300      255.636400)
 (     716.673100     -454.393400      252.185200)
 (     732.089000     -451.782400      248.548000)
 (     747.390500     -448.791500      244.725200)
 (     762.567400     -445.431000      240.717000)
 (     777.610000     -441.711500      236.523700)
 (     792.509300     -437.644800      232.145200)
 (     807.257100     -433.243100      227.581600)
 (     821.846100     -428.519300      222.833200)
 (     836.269600     -423.486800      217.900000)
 (     850.521900     -418.159100      212.782600)
 (     864.598300     -412.550600      207.481500)
 (     878.494800     -406.675200      201.997700)
 (     892.207900     -400.547000      196.332500)
 (     905.735600     -394.179600      190.487700)
 (     919.076000     -387.586200      184.465600)
 (     932.228000     -380.779800      178.268800)
 (     945.191200     -373.772500      171.900300)
 (     957.965500     -366.575600      165.363600)
 (     970.551100     -359.199700      158.662700)
 (     982.948900     -351.654700      151.801700)
 (     995.159900     -343.949600      144.785300)
 (    1007.185000     -336.092800      137.618400)
 (    1019.027000     -328.091700      130.305900)
 (    1030.685000     -319.953000      122.853100)
 (    1042.163000     -311.682900      115.265500)
 (    1053.462000     -303.286900      107.548600)
 (    1064.584000     -294.769900       99.708020)
 (    1075.530000     -286.136200       91.749310)
 (    1086.304000     -277.389900       83.678190)
 (    1096.906000     -268.534500       75.500280)
 (    1107.340000     -259.573000       67.221210)
 (    1117.607000     -250.508500       58.846510)
 (    1127.709000     -241.343400       50.381660)
 (    1137.649000     -232.080100       41.832050)
 (    1147.429000     -222.720800       33.202970)
 (    1157.052000     -213.267400       24.499570)
 (    1166.519000     -203.721900       15.726910)
 (    1175.834000     -194.085900        6.889898)
 (    1184.999000     -184.361100       -2.006729)
 (    1187.266000     -181.916300       -4.239656)
 (    1187.832000     -181.304200       -4.798418)
 (    1188.115000     -180.998100       -5.077877)
