 (     371.780500      647.966800      -19.607700)
 (     364.646400      633.599800      -18.974190)
 (     357.942800      619.037400      -18.135120)
 (     351.679200      604.293800      -17.086330)
 (     345.864400      589.384200      -15.823710)
 (     340.506900      574.324000      -14.343310)
 (     335.614700      559.129400      -12.641390)
 (     331.195400      543.817300      -10.714480)
 (     327.256000      528.405000       -8.559483)
 (     323.803100      512.910200       -6.173756)
 (     320.842900      497.351100       -3.555367)
 (     318.381000      481.746500   -7.030556E-01)
 (     316.422500      466.115100        2.383414)
 (     314.972100      450.476100        5.703135)
 (     314.033800      434.848800        9.253986)
 (     313.611200      419.252400       13.032380)
 (     313.707100      403.706200       17.033270)
 (     314.323900      388.229100       21.250080)
 (     315.463300      372.840000       25.674610)
 (     317.126400      357.557000       30.297110)
 (     319.313600      342.398200       35.106260)
 (     322.024700      327.380900       40.089320)
 (     325.258800      312.521700       45.232120)
 (     329.014200      297.836900       50.519210)
 (     333.288700      283.341700       55.933940)
 (     338.079100      269.050700       61.458600)
 (     343.381700      254.977900       67.074540)
 (     349.191900      241.136200       72.762410)
 (     355.504200      227.538000       78.502340)
 (     362.312500      214.195000       84.274110)
 (     369.609800      201.118100       90.057400)
 (     377.388100      188.317600       95.832050)
 (     385.638700      175.803100      101.578300)
 (     394.351800      163.583800      107.276800)
 (     403.516900      151.668200      112.909100)
 (     413.122600      140.064500      118.457800)
 (     423.156800      128.780300      123.906200)
 (     433.606400      117.822700      129.239200)
 (     444.457900      107.198600      134.442900)
 (     455.697000       96.914370      139.504800)
 (     467.308800       86.976070      144.414000)
 (     479.278100       77.389390      149.161200)
 (     491.589400       68.159670      153.738300)
 (     504.227000       59.291920      158.138400)
 (     517.174800       50.790780      162.356300)
 (     530.417000       42.660490      166.387400)
 (     543.937700       34.904920      170.227800)
 (     557.721100       27.527530      173.874600)
 (     571.751600       20.531370      177.325600)
 (     586.013400       13.919070      180.579200)
 (     600.491300        7.692810      183.634300)
 (     615.170000        1.854328      186.490400)
 (     630.034500       -3.595097      189.147300)
 (     645.070100       -8.654659      191.605200)
 (     660.262300      -13.324030      193.864800)
 (     675.596800      -17.603410      195.926700)
 (     691.059600      -21.493490      197.792100)
 (     706.637100      -24.995540      199.462000)
 (     722.315900      -28.111390      200.937900)
 (     738.082900      -30.843490      202.221000)
 (     753.925700      -33.194950      203.312900)
 (     769.831600      -35.169560      204.215100)
 (     785.788900      -36.771860      204.928900)
 (     801.786100      -38.007180      205.455900)
 (     817.812200      -38.881700      205.797400)
 (     833.856400      -39.402540      205.954800)
 (     849.909000      -39.577710      205.929300)
 (     865.960400      -39.416320      205.721900)
 (     882.001800      -38.928380      205.333700)
 (     898.025200      -38.125040      204.765700)
 (     914.023200      -37.018370      204.018800)
 (     929.989100      -35.621360      203.093700)
 (     945.917300      -33.947830      201.991400)
 (     961.802400      -32.012230      200.712800)
 (     977.640400      -29.829480      199.259000)
 (     993.427700      -27.414790      197.631000)
 (    1009.162000      -24.783380      195.830400)
 (    1024.840000      -21.950370      193.858600)
 (    1040.461000      -18.930540      191.717600)
 (    1056.024000      -15.738170      189.409400)
 (    1071.528000      -12.386960      186.936300)
 (    1086.973000       -8.889858      184.301000)
 (    1102.359000       -5.259023      181.506200)
 (    1117.687000       -1.505803      178.554900)
 (    1132.956000        2.359357      175.450300)
 (    1148.167000        6.326820      172.195800)
 (    1163.322000       10.387880      168.794700)
 (    1178.421000       14.534610      165.250600)
 (    1193.464000       18.759880      161.567100)
 (    1197.216000       19.827710      160.624800)
 (    1198.154000       20.095360      160.387900)
 (    1198.271000       20.128840      160.358300)
