 (     419.982400      643.629700      -24.338150)
 (     413.231100      629.069600      -23.958190)
 (     406.900800      614.327900      -23.385930)
 (     401.000400      599.417700      -22.618510)
 (     395.538100      584.352800      -21.653180)
 (     390.522100      569.147600      -20.487420)
 (     385.959800      553.817000      -19.119000)
 (     381.858300      538.376100      -17.546090)
 (     378.224300      522.840800      -15.767290)
 (     375.063800      507.227100      -13.781720)
 (     372.382700      491.551700      -11.589160)
 (     370.186100      475.831100       -9.190036)
 (     368.478900      460.082600       -6.585692)
 (     367.265100      444.323100       -3.778348)
 (     366.548700      428.570000   -7.713201E-01)
 (     366.332900      412.840600        2.430866)
 (     366.620400      397.152100        5.822500)
 (     367.413300      381.521600        9.396479)
 (     368.713200      365.965900       13.144370)
 (     370.521100      350.501700       17.056400)
 (     372.837200      335.145100       21.121400)
 (     375.661200      319.911800       25.326980)
 (     378.992100      304.817200       29.659500)
 (     382.828100      289.875800       34.104150)
 (     387.166700      275.101800       38.645200)
 (     392.004700      260.508800       43.266040)
 (     397.337900      246.109500       47.949400)
 (     403.161600      231.916400       52.677560)
 (     409.470100      217.941100       57.432540)
 (     416.256900      204.194800       62.196250)
 (     423.514700      190.687900       66.950770)
 (     431.235200      177.430500       71.678540)
 (     439.409500      164.432200       76.362540)
 (     448.028000      151.701900       80.986330)
 (     457.080000      139.248300       85.534330)
 (     466.554500      127.079400       89.991950)
 (     476.439600      115.203100       94.345730)
 (     486.722800      103.626600       98.583280)
 (     497.391400       92.356880      102.693400)
 (     508.432000       81.400570      106.666000)
 (     519.831000       70.763850      110.492400)
 (     531.574500       60.452570      114.164900)
 (     543.648300       50.472180      117.676800)
 (     556.038300       40.827720      121.022200)
 (     568.730200       31.523830      124.196300)
 (     581.709500       22.564700      127.194900)
 (     594.961900       13.954090      130.014800)
 (     608.473000        5.695300      132.653400)
 (     622.228600       -2.208859      135.108500)
 (     636.214600       -9.756069      137.378900)
 (     650.416900      -16.944520      139.463400)
 (     664.821500      -23.772910      141.361600)
 (     679.414700      -30.240540      143.073400)
 (     694.183000      -36.347230      144.599000)
 (     709.113200      -42.093430      145.938800)
 (     724.192100      -47.480170      147.093600)
 (     739.407000      -52.509160      148.064400)
 (     754.745200      -57.182750      148.852100)
 (     770.194700      -61.504000      149.458100)
 (     785.743400      -65.476680      149.883600)
 (     801.379900      -69.105310      150.130000)
 (     817.092900      -72.395160      150.198800)
 (     832.871700      -75.352330      150.091400)
 (     848.706000      -77.983630      149.809300)
 (     864.585800      -80.296750      149.353900)
 (     880.502000      -82.300110      148.726500)
 (     896.445400      -84.002870      147.928700)
 (     912.407800      -85.414900      146.961900)
 (     928.381600      -86.546710      145.827200)
 (     944.359500      -87.409380      144.526300)
 (     960.335000      -88.014410      143.060300)
 (     976.302100      -88.373640      141.430900)
 (     992.255400      -88.499180      139.639300)
 (    1008.190000      -88.403160      137.687300)
 (    1024.102000      -88.097730      135.576400)
 (    1039.987000      -87.594920      133.308300)
 (    1055.842000      -86.906430      130.885000)
 (    1071.665000      -86.043710      128.308400)
 (    1087.452000      -85.017740      125.580600)
 (    1103.202000      -83.839040      122.703800)
 (    1118.914000      -82.517620      119.680500)
 (    1134.585000      -81.062850      116.513000)
 (    1150.215000      -79.483630      113.204000)
 (    1165.802000      -77.788170      109.756100)
 (    1181.347000      -75.984160      106.172000)
 (    1189.103000      -75.043700      104.329800)
 (    1192.977000      -74.564220      103.396300)
 (    1194.913000      -74.322220      102.926500)
 (    1195.881000      -74.200660      102.690800)
 (    1196.365000      -74.139740      102.572700)
 (    1196.607000      -74.109250      102.513700)
 (    1196.667000      -74.101620      102.498900)
 (    1196.682000      -74.099710      102.495200)
