 (     342.275100      449.133100       13.827650)
 (     338.500100      433.701500       16.136280)
 (     335.214800      418.197100       18.693170)
 (     332.426000      402.638200       21.497230)
 (     330.139900      387.043500       24.545970)
 (     328.362200      371.431400       27.835350)
 (     327.098100      355.820600       31.359820)
 (     326.352100      340.229600       35.112160)
 (     326.128100      324.676700       39.083560)
 (     326.429300      309.179800       43.263590)
 (     327.258400      293.756700       47.640230)
 (     328.617200      278.424400       52.199940)
 (     330.506800      263.199600       56.927730)
 (     332.927700      248.098400       61.807250)
 (     335.879500      233.136300       66.820940)
 (     339.360900      218.327900       71.950210)
 (     343.370100      203.687600       77.175550)
 (     347.904200      189.228900       82.476770)
 (     352.959400      174.964500       87.833160)
 (     358.531200      160.907000       93.223690)
 (     364.614000      147.068000       98.627330)
 (     371.201300      133.458800      104.023100)
 (     378.285800      120.090200      109.390300)
 (     385.859000      106.972300      114.708800)
 (     393.911600       94.115200      119.959300)
 (     402.433300       81.528170      125.123000)
 (     411.413100       69.220360      130.182600)
 (     420.839000       57.200550      135.121900)
 (     430.697900       45.477250      139.926400)
 (     440.976600       34.058610      144.583000)
 (     451.660600       22.952500      149.080200)
 (     462.735400       12.166500      153.408100)
 (     474.185700        1.707810      157.558500)
 (     485.996100       -8.416704      161.524600)
 (     498.150800      -18.200540      165.300800)
 (     510.634100      -27.637610      168.882600)
 (     523.430100      -36.722220      172.266800)
 (     536.523100      -45.449120      175.450600)
 (     549.897400      -53.813530      178.431900)
 (     563.537300      -61.811130      181.209400)
 (     577.427300      -69.438060      183.782400)
 (     591.552100      -76.690990      186.150600)
 (     605.896600      -83.567090      188.314000)
 (     620.445700      -90.064000      190.273100)
 (     635.184700      -96.179920      192.028800)
 (     650.099000     -101.913600      193.582100)
 (     665.174400     -107.264400      194.934200)
 (     680.396800     -112.232100      196.086700)
 (     695.752300     -116.817200      197.041000)
 (     711.227500     -121.020900      197.798800)
 (     726.809100     -124.844900      198.361800)
 (     742.484300     -128.291700      198.731800)
 (     758.240400     -131.364400      198.910600)
 (     774.065200     -134.067000      198.899700)
 (     789.946900     -136.404300      198.701000)
 (     805.874000     -138.381700      198.316000)
 (     821.835300     -140.006000      197.746300)
 (     837.820600     -141.284500      196.993200)
 (     853.819600     -142.225500      196.058200)
 (     869.823100     -142.838500      194.942400)
 (     885.822100     -143.133700      193.647000)
 (     901.808400     -143.122500      192.173200)
 (     917.774400     -142.816800      190.521900)
 (     933.713400     -142.229400      188.694200)
 (     949.619100     -141.373700      186.691300)
 (     965.486100     -140.263600      184.514100)
 (     981.309900     -138.913100      182.164100)
 (     997.086200     -137.336400      179.642600)
 (    1012.812000     -135.547400      176.951300)
 (    1028.484000     -133.560000      174.092000)
 (    1044.100000     -131.387600      171.066600)
 (    1059.658000     -129.042800      167.877500)
 (    1075.158000     -126.537900      164.527200)
 (    1090.598000     -123.884400      161.018200)
 (    1105.977000     -121.093000      157.353500)
 (    1121.295000     -118.173600      153.535900)
 (    1136.552000     -115.135500      149.568900)
 (    1151.748000     -111.987000      145.455600)
 (    1166.882000     -108.735900      141.199400)
 (    1181.956000     -105.389100      136.803800)
 (    1189.470000     -103.681800      134.554800)
 (    1193.222000     -102.820000      133.417700)
 (    1195.096000     -102.387200      132.846100)
 (    1195.125000     -102.380400      132.837100)
