 (     393.390400      585.521500      -25.655570)
 (     387.500800      570.605500      -24.918270)
 (     382.054400      555.533700      -23.973720)
 (     377.059100      540.320900      -22.819290)
 (     372.522900      524.982400      -21.452700)
 (     368.453000      509.534000      -19.872070)
 (     364.856200      493.992000      -18.076070)
 (     361.738900      478.373200      -16.063930)
 (     359.107100      462.694500      -13.835710)
 (     356.966100      446.973100      -11.392280)
 (     355.321000      431.226700       -8.735538)
 (     354.176300      415.472900       -5.868585)
 (     353.535900      399.729300       -2.795731)
 (     353.403200      384.013600    4.773149E-01)
 (     353.781000      368.343300        3.943412)
 (     354.671500      352.735800        7.593985)
 (     356.076300      337.208100       11.418970)
 (     357.996300      321.776900       15.406910)
 (     360.431800      306.458300       19.544950)
 (     363.382100      291.268100       23.818890)
 (     366.846100      276.221400       28.213340)
 (     370.821900      261.332800       32.711820)
 (     375.306600      246.616200       37.296950)
 (     380.296700      232.085000       41.950640)
 (     385.787700      217.751900       46.654210)
 (     391.774300      203.628900       51.388680)
 (     398.250400      189.727500       56.134870)
 (     405.209000      176.058700       60.873750)
 (     412.642200      162.632900       65.586560)
 (     420.541300      149.460100       70.255060)
 (     428.896700      136.549600       74.861660)
 (     437.697900      123.910300       79.389600)
 (     446.934000      111.550900       83.823060)
 (     456.592900       99.479360       88.147360)
 (     466.662200       87.703520       92.349110)
 (     477.128800       76.230720       96.416310)
 (     487.979100       65.067960      100.338200)
 (     499.199000       54.221920      104.105500)
 (     510.774400       43.698850      107.710100)
 (     522.690600       33.504650      111.145100)
 (     534.933000       23.644820      114.404700)
 (     547.486900       14.124450      117.483800)
 (     560.337500        4.948166      120.378300)
 (     573.469800       -3.879827      123.085000)
 (     586.869300      -12.355800      125.601200)
 (     600.521200      -20.476500      127.925100)
 (     614.410800      -28.239190      130.055400)
 (     628.523800      -35.641640      131.991100)
 (     642.845800      -42.682160      133.732000)
 (     657.362800      -49.359610      135.278100)
 (     672.060800      -55.673410      136.629700)
 (     686.926000      -61.623600      137.787600)
 (     701.945200      -67.210780      138.752700)
 (     717.105000      -72.436220      139.526000)
 (     732.392600      -77.301810      140.108900)
 (     747.795300      -81.810150      140.502800)
 (     763.300900      -85.964500      140.709300)
 (     778.897500      -89.768830      140.729800)
 (     794.573400      -93.227860      140.566200)
 (     810.317400      -96.347040      140.220000)
 (     826.119100      -99.132570      139.692800)
 (     841.967800     -101.591400      138.986500)
 (     857.853900     -103.731300      138.102600)
 (     873.767900     -105.560600      137.042800)
 (     889.701200     -107.088400      135.808600)
 (     905.645500     -108.324500      134.401700)
 (     921.593100     -109.279200      132.823600)
 (     937.537100     -109.963200      131.076000)
 (     953.470800     -110.387800      129.160400)
 (     969.388300     -110.564400      127.078600)
 (     985.284200     -110.504600      124.832100)
 (    1001.154000     -110.220200      122.422900)
 (    1016.993000     -109.722700      119.852700)
 (    1032.798000     -109.023700      117.123600)
 (    1048.565000     -108.134500      114.237600)
 (    1064.293000     -107.065900      111.197000)
 (    1079.977000     -105.828600      108.004000)
 (    1095.617000     -104.432600      104.661100)
 (    1111.211000     -102.887500      101.170900)
 (    1126.757000     -101.202400       97.535850)
 (    1142.255000      -99.385900       93.758860)
 (    1157.702000      -97.446060       89.842700)
 (    1173.100000      -95.390400       85.790270)
 (    1188.447000      -93.225920       81.604520)
 (    1192.276000      -92.668570       80.537600)
 (    1194.189000      -92.387540       80.001080)
 (    1195.145000      -92.246430       79.732080)
 (    1195.623000      -92.175740       79.597390)
 (    1195.743000      -92.158040       79.563690)
