 (     324.874900      356.583500      -11.193750)
 (     322.574000      340.880900       -8.776060)
 (     320.785800      325.149400       -6.124368)
 (     319.515600      309.407100       -3.246931)
 (     318.768200      293.672300   -1.537052E-01)
 (     318.547600      277.962700        3.143697)
 (     318.857100      262.296000        6.632035)
 (     319.698900      246.689100       10.296510)
 (     321.075000      231.158800       14.120860)
 (     322.986100      215.721000       18.087540)
 (     325.432300      200.391400       22.177770)
 (     328.412800      185.184800       26.371790)
 (     331.925700      170.115800       30.648940)
 (     335.968600      155.198000       34.987900)
 (     340.537900      140.444700       39.366940)
 (     345.629000      125.868700       43.764060)
 (     351.236500      111.482300       48.157170)
 (     357.354100       97.297220       52.524290)
 (     363.974200       83.324770       56.843670)
 (     371.088600       69.575900       61.094130)
 (     378.688000       56.061210       65.255330)
 (     386.762100       42.790990       69.307880)
 (     395.299700       29.775220       73.233760)
 (     404.288800       17.023620       77.016240)
 (     413.716400        4.545593       80.640060)
 (     423.569100       -7.649721       84.091660)
 (     433.832400      -19.553480       87.359330)
 (     444.491800      -31.157150       90.433080)
 (     455.531800      -42.452590       93.304530)
 (     466.937000      -53.432000       95.967020)
 (     478.691600      -64.088040       98.415560)
 (     490.779500      -74.413780      100.646300)
 (     503.185000      -84.402830      102.656400)
 (     515.892000      -94.049270      104.444000)
 (     528.884600     -103.347700      106.008300)
 (     542.147200     -112.293400      107.348500)
 (     555.664100     -120.882000      108.464800)
 (     569.419900     -129.109900      109.357800)
 (     583.399300     -136.974100      110.028300)
 (     597.587300     -144.472000      110.477700)
 (     611.968900     -151.601800      110.707500)
 (     626.529700     -158.362300      110.719500)
 (     641.255200     -164.752900      110.515700)
 (     656.131200     -170.773700      110.098300)
 (     671.144000     -176.425300      109.469600)
 (     686.280200     -181.709300      108.631800)
 (     701.526200     -186.627500      107.587300)
 (     716.869400     -191.182700      106.338600)
 (     732.297100     -195.378200      104.888100)
 (     747.797300     -199.218200      103.238300)
 (     763.358200     -202.707200      101.391500)
 (     778.968400     -205.850700       99.350280)
 (     794.616800     -208.654600       97.116920)
 (     810.293200     -211.125600       94.693800)
 (     825.987500     -213.270700       92.083270)
 (     841.690100     -215.097800       89.287640)
 (     857.392200     -216.615000       86.309200)
 (     873.085200     -217.830900       83.150250)
 (     888.761200     -218.754600       79.813090)
 (     904.413000     -219.395400       76.300040)
 (     920.033600     -219.762900       72.613480)
 (     935.616800     -219.866800       68.755810)
 (     951.156900     -219.716800       64.729480)
 (     966.648900     -219.322800       60.537070)
 (     982.087900     -218.694400       56.181180)
 (     997.469800     -217.841300       51.664540)
 (    1012.791000     -216.772900       46.989970)
 (    1028.048000     -215.498400       42.160350)
 (    1043.239000     -214.026700       37.178690)
 (    1058.360000     -212.366400       32.048090)
 (    1073.410000     -210.525900       26.771710)
 (    1088.387000     -208.513200       21.352800)
 (    1103.290000     -206.335800       15.794690)
 (    1118.118000     -204.001200       10.100750)
 (    1132.870000     -201.516300        4.274380)
 (    1147.545000     -198.887800       -1.680962)
 (    1162.143000     -196.122100       -7.761800)
 (    1176.664000     -193.225300      -13.964650)
 (    1183.896000     -191.729500      -17.110750)
 (    1185.701000     -191.350800      -17.901850)
 (    1186.603000     -191.160700      -18.298090)
 (    1186.829000     -191.113100      -18.397220)
 (    1186.942000     -191.089300      -18.446790)
