 (     381.081800      555.828500      -23.634420)
 (     375.640200      540.756500      -22.665420)
 (     370.652200      525.543600      -21.480930)
 (     366.125800      510.205400      -20.078620)
 (     362.068400      494.758000      -18.456640)
 (     358.486800      479.218100      -16.613650)
 (     355.387600      463.602400      -14.549070)
 (     352.777000      447.928500      -12.263140)
 (     350.660500      432.213700       -9.757044)
 (     349.043200      416.476000       -7.033165)
 (     347.929700      400.733000       -4.095032)
 (     347.323900      385.002700   -9.475982E-01)
 (     347.229400      369.303000        2.402646)
 (     347.649000      353.651600        5.947787)
 (     348.585000      338.065600        9.678343)
 (     350.038800      322.562400       13.583360)
 (     352.011400      307.158500       17.650450)
 (     354.503000      291.870100       21.865800)
 (     357.512800      276.712700       26.214320)
 (     361.039800      261.701600       30.679760)
 (     365.081600      246.851100       35.244820)
 (     369.635500      232.175100       39.891370)
 (     374.697600      217.686800       44.600570)
 (     380.263500      203.398700       49.353100)
 (     386.327500      189.322900       54.129390)
 (     392.883400      175.470700       58.909820)
 (     399.923800      161.853000       63.674960)
 (     407.440600      148.480200       68.405690)
 (     415.424800      135.362100       73.083500)
 (     423.866600      122.508100       77.690540)
 (     432.755200      109.927000       82.209970)
 (     442.079200       97.627530       86.625990)
 (     451.826400       85.617710       90.923920)
 (     461.983900       73.905330       95.090450)
 (     472.538300       62.497800       99.113850)
 (     483.475800       51.402220      102.983800)
 (     494.781900       40.625290      106.691300)
 (     506.442100       30.173340      110.228600)
 (     518.441700       20.052330      113.589300)
 (     530.765400       10.267800      116.768000)
 (     543.398600    8.248882E-01      119.760100)
 (     556.326000       -8.271740      122.561900)
 (     569.532800      -17.017860      125.170600)
 (     583.004000      -25.409710      127.583900)
 (     596.724700      -33.444050      129.800300)
 (     610.680100      -41.118130      131.818800)
 (     624.855700      -48.429730      133.638900)
 (     639.237100      -55.377180      135.260400)
 (     653.810100      -61.959370      136.683800)
 (     668.560500      -68.175750      137.909600)
 (     683.474700      -74.026380      138.938700)
 (     698.539100      -79.511940      139.772300)
 (     713.740500      -84.633720      140.411500)
 (     729.065900      -89.393680      140.858000)
 (     744.502600      -93.794460      141.113200)
 (     760.038300      -97.839390      141.178900)
 (     775.661000     -101.532500      141.056600)
 (     791.359300     -104.878500      140.748200)
 (     807.121700     -107.883000      140.255500)
 (     822.937700     -110.552200      139.580100)
 (     838.796900     -112.893200      138.723800)
 (     854.689500     -114.913500      137.688400)
 (     870.606100     -116.621800      136.475500)
 (     886.538000     -118.027100      135.086800)
 (     902.476900     -119.139200      133.523900)
 (     918.415200     -119.968400      131.788500)
 (     934.345800     -120.525500      129.882300)
 (     950.262400     -120.821600      127.806900)
 (     966.158900     -120.868200      125.564000)
 (     982.030100     -120.676800      123.155400)
 (     997.871200     -120.259200      120.583000)
 (    1013.678000     -119.626800      117.848600)
 (    1029.447000     -118.791300      114.954300)
 (    1045.175000     -117.763700      111.902400)
 (    1060.859000     -116.554900      108.695000)
 (    1076.496000     -115.175400      105.334500)
 (    1092.086000     -113.635200      101.823500)
 (    1107.626000     -111.944000       98.164600)
 (    1123.115000     -110.110600       94.360440)
 (    1138.551000     -108.143700       90.413900)
 (    1153.935000     -106.051300       86.327860)
 (    1169.265000     -103.840900       82.105270)
 (    1184.542000     -101.519400       77.749180)
 (    1192.160000     -100.319100       75.522020)
 (    1194.062000     -100.015000       74.960180)
 (    1195.013000      -99.862370       74.678500)
 (    1195.251000      -99.824150       74.608010)
 (    1195.281000      -99.819370       74.599200)
