 (     458.572100      714.240200      -25.949400)
 (     450.807400      700.189900      -26.077250)
 (     443.432700      685.930500      -26.031300)
 (     436.457800      671.472900      -25.808870)
 (     429.891800      656.829000      -25.407320)
 (     423.743700      642.010800      -24.824040)
 (     418.022000      627.031100      -24.056530)
 (     412.734600      611.903300      -23.102450)
 (     407.889200      596.641200      -21.959610)
 (     403.493000      581.259000      -20.626120)
 (     399.552600      565.771500      -19.100420)
 (     396.074400      550.193800      -17.381310)
 (     393.064000      534.541600      -15.468100)
 (     390.526900      518.830400      -13.360650)
 (     388.467700      503.076700      -11.059470)
 (     386.890700      487.296600       -8.565809)
 (     385.800000      471.506700       -5.881709)
 (     385.198800      455.723500       -3.010167)
 (     385.089900      439.963700    4.489941E-02)
 (     385.475600      424.244000        3.278453)
 (     386.357800      408.580800        6.684294)
 (     387.737700      392.990400       10.255110)
 (     389.615800      377.488900       13.982290)
 (     391.992400      362.092100       17.856040)
 (     394.866700      346.815400       21.865380)
 (     398.237700      331.673700       25.998250)
 (     402.103500      316.681500       30.241510)
 (     406.461500      301.852800       34.581040)
 (     411.308500      287.200900       39.001860)
 (     416.640500      272.738600       43.488330)
 (     422.452900      258.478300       48.024300)
 (     428.739900      244.431500       52.593280)
 (     435.495500      230.609300       57.178660)
 (     442.712400      217.022200       61.763810)
 (     450.382900      203.680200       66.332350)
 (     458.498400      190.592800       70.868310)
 (     467.049700      177.769000       75.356300)
 (     476.026800      165.217200       79.781650)
 (     485.418900      152.945600       84.130400)
 (     495.215000      140.961700       88.389500)
 (     505.403500      129.272800       92.546810)
 (     515.972000      117.885800       96.591370)
 (     526.908100      106.806900      100.513200)
 (     538.198800       96.042430      104.303100)
 (     549.831000       85.597870      107.953300)
 (     561.791100       75.478520      111.456400)
 (     574.065800       65.689230      114.806400)
 (     586.641200       56.234460      117.997800)
 (     599.503700       47.118190      121.026200)
 (     612.639400       38.344020      123.887700)
 (     626.034500       29.915050      126.579200)
 (     639.675300       21.833900      129.098400)
 (     653.548000       14.102730      131.443100)
 (     667.639100        6.723163      133.612100)
 (     681.935100   -3.037052E-01      135.604400)
 (     696.422700       -6.977315      137.419400)
 (     711.088800      -13.297690      139.057000)
 (     725.920400      -19.265450      140.517300)
 (     740.904800      -24.881830      141.800600)
 (     756.029700      -30.148730      142.907600)
 (     771.282600      -35.068700      143.839100)
 (     786.651700      -39.645000      144.596000)
 (     802.125500      -43.881650      145.179400)
 (     817.692500      -47.783370      145.590400)
 (     833.342000      -51.355710      145.830300)
 (     849.063500      -54.604940      145.900300)
 (     864.846800      -57.538170      145.801600)
 (     880.682400      -60.163270      145.535600)
 (     896.561000      -62.488870      145.103400)
 (     912.474200      -64.524340      144.506400)
 (     928.413800      -66.279690      143.745800)
 (     944.372200      -67.765540      142.822800)
 (     960.342500      -68.993030      141.738800)
 (     976.318100      -69.973680      140.494800)
 (     992.293400      -70.719310      139.092400)
 (    1008.263000      -71.241870      137.532800)
 (    1024.222000      -71.553410      135.817500)
 (    1040.167000      -71.665860      133.948000)
 (    1056.093000      -71.591000      131.926000)
 (    1071.997000      -71.340300      129.753200)
 (    1087.877000      -70.924880      127.431400)
 (    1103.730000      -70.355440      124.962600)
 (    1119.554000      -69.642170      122.348900)
 (    1135.347000      -68.794700      119.592400)
 (    1151.107000      -67.822160      116.695600)
 (    1166.834000      -66.733020      113.660800)
 (    1182.527000      -65.535220      110.490400)
 (    1190.360000      -64.897900      108.855100)
 (    1194.273000      -64.570010      108.025200)
 (    1196.229000      -64.403820      107.607100)
 (    1196.717000      -64.362030      107.502300)
 (    1196.962000      -64.341100      107.449800)
 (    1197.084000      -64.330630      107.423600)
 (    1197.099000      -64.329320      107.420300)
