 (     322.556700      656.108000      -14.601690)
 (     315.041500      641.948800      -13.738250)
 (     307.965000      627.580000      -12.658250)
 (     301.337100      613.017000      -11.356130)
 (     295.167100      598.276000       -9.826281)
 (     289.463900      583.374000       -8.063112)
 (     284.235900      568.328500       -6.061056)
 (     279.491200      553.158000       -3.814728)
 (     275.237000      537.881200       -1.319135)
 (     271.480300      522.517900        1.430319)
 (     268.227400      507.088100        4.437486)
 (     265.484100      491.612400        7.705311)
 (     263.255500      476.111700       11.235710)
 (     261.546200      460.607100       15.029190)
 (     260.360200      445.120100       19.084850)
 (     259.700700      429.672000       23.400250)
 (     259.570400      414.284000       27.971290)
 (     259.971300      398.977200       32.792290)
 (     260.904600      383.772200       37.855830)
 (     262.371100      368.689400       43.152840)
 (     264.370800      353.748400       48.672620)
 (     266.903100      338.968200       54.402820)
 (     269.966800      324.367200       60.329590)
 (     273.560100      309.963000       66.437620)
 (     277.680300      295.772200       72.710350)
 (     282.324600      281.810800       79.129940)
 (     287.489100      268.093700       85.677530)
 (     293.169400      254.635000       92.333270)
 (     299.360600      241.447800       99.076500)
 (     306.056900      228.544600      105.885900)
 (     313.251800      215.936600      112.739800)
 (     320.938100      203.634600      119.616200)
 (     329.107800      191.648400      126.492900)
 (     337.752100      179.987300      133.348300)
 (     346.861300      168.659700      140.161000)
 (     356.424600      157.673600      146.910300)
 (     366.430500      147.036500      153.576400)
 (     376.866600      136.755200      160.140500)
 (     387.719600      126.836300      166.585100)
 (     398.975200      117.285700      172.894100)
 (     410.618300      108.109100      179.052900)
 (     422.633500       99.311770      185.048500)
 (     435.004400       90.898570      190.869700)
 (     447.714100       82.874080      196.506900)
 (     460.745300       75.242530      201.952200)
 (     474.080700       68.007840      207.199600)
 (     487.702600       61.173610      212.243900)
 (     501.593300       54.743080      217.081700)
 (     515.735400       48.719140      221.710100)
 (     530.111500       43.104350      226.127200)
 (     544.704500       37.900890      230.331500)
 (     559.497700       33.110580      234.322100)
 (     574.474400       28.734900      238.098800)
 (     589.618200       24.774930      241.661500)
 (     604.913200       21.231410      245.010700)
 (     620.343600       18.104700      248.146900)
 (     635.894100       15.394810      251.071200)
 (     651.549400       13.101360      253.784500)
 (     667.294900       11.223590      256.288200)
 (     683.115800        9.760354      258.583500)
 (     698.998100        8.710098      260.671900)
 (     714.927900        8.070821      262.554700)
 (     730.891700        7.840044      264.233500)
 (     746.876300        8.014771      265.709300)
 (     762.868700        8.591451      266.983600)
 (     778.856700        9.565903      268.057300)
 (     794.827900       10.933200      268.931400)
 (     810.770900       12.687620      269.606400)
 (     826.674700       14.822450      270.082900)
 (     842.528700       17.329960      270.360900)
 (     858.323300       20.201060      270.440300)
 (     874.049300       23.425320      270.320600)
 (     889.698600       26.990740      270.001000)
 (     905.264400       30.883480      269.480700)
 (     920.740800       35.088120      268.758200)
 (     936.123200       39.587440      267.832700)
 (     951.408600       44.362800      266.703100)
 (     966.594800       49.394570      265.368600)
 (     981.681200       54.662480      263.829100)
 (     996.668200       60.145990      262.084800)
 (    1011.557000       65.824970      260.136700)
 (    1026.350000       71.679810      257.986300)
 (    1041.049000       77.691760      255.635700)
 (    1055.656000       83.843250      253.087800)
 (    1070.177000       90.117800      250.345800)
 (    1084.613000       96.500360      247.413400)
 (    1098.967000      102.977200      244.295000)
 (    1113.244000      109.536000      240.995000)
 (    1127.445000      116.165900      237.518100)
 (    1141.575000      122.857000      233.869400)
 (    1155.635000      129.601200      230.053800)
 (    1169.628000      136.391000      226.076400)
 (    1183.556000      143.220300      221.942400)
 (    1190.497000      146.648000      219.818200)
 (    1191.363000      147.077100      219.550000)
 (    1191.580000      147.184400      219.482900)
 (    1191.607000      147.197800      219.474500)
